#1					
double FirstFloor (8761,6) #Simulationszeit, T_air, P_heat, TWW [l/h], Strom [W], Luft [m³/h]					
1584000.00	21.00	2888.61	0.00	8012.81	4533.42
1587600.00	21.00	2972.81	0.00	10816.73	4533.42
1591200.00	21.00	2806.40	0.00	14522.79	4533.42
1594800.00	21.00	2596.17	73.91	15329.74	4533.42
1598400.00	21.00	2327.96	73.91	14230.39	4533.42
1602000.00	21.00	2202.91	73.91	13908.52	4533.42
1605600.00	21.00	2108.33	73.91	14438.93	4533.42
1609200.00	21.00	1919.10	73.91	16626.30	4533.42
1612800.00	21.00	1987.89	73.91	18389.80	4533.42
1616400.00	21.00	2217.50	73.91	21050.91	8081.31
1620000.00	21.00	2485.63	295.66	22692.01	8081.31
1623600.00	21.00	2594.46	295.66	22376.94	8081.31
1627200.00	21.00	2603.92	295.66	21857.86	8081.31
1630800.00	21.00	2685.48	295.66	19208.08	8081.31
1634400.00	21.00	2829.91	295.66	14289.32	8081.31
1638000.00	21.00	3145.75	73.91	9531.51	8081.31
1641600.00	21.00	3486.39	73.91	5759.70	4533.42
1645200.00	21.00	3704.02	73.91	3581.40	4533.42
1648800.00	21.00	3827.51	73.91	2989.79	4533.42
1652400.00	21.00	4013.53	73.91	2856.05	4533.42
1656000.00	21.00	4113.14	0.00	2842.45	4533.42
1659600.00	21.00	4100.54	0.00	2577.25	4533.42
1663200.00	21.00	3946.49	0.00	5678.10	4533.42
1666800.00	21.00	3674.24	0.00	7418.93	4533.42
1670400.00	21.00	3549.80	0.00	8012.81	4533.42
1674000.00	21.00	3517.07	0.00	10816.73	4533.42
1677600.00	21.00	3419.49	0.00	14522.79	4533.42
1681200.00	21.00	3134.35	73.91	15329.74	4533.42
1684800.00	21.00	2619.69	73.91	14230.39	4533.42
1688400.00	21.00	1983.56	73.91	13908.52	4533.42
1692000.00	21.00	1758.09	73.91	14438.93	4533.42
1695600.00	21.00	1368.91	73.91	16626.30	4533.42
1699200.00	21.00	1705.59	73.91	18389.80	4533.42
1702800.00	21.00	2403.59	73.91	21050.91	8081.31
1706400.00	21.00	2899.61	295.66	22692.01	8081.31
1710000.00	21.00	3244.24	295.66	22376.94	8081.31
1713600.00	21.00	3354.50	295.66	21857.86	8081.31
1717200.00	21.00	3611.08	295.66	19208.08	8081.31
1720800.00	21.00	3676.84	295.66	14289.32	8081.31
1724400.00	21.00	3770.52	73.91	9531.51	8081.31
1728000.00	21.00	4116.26	73.91	5759.70	4533.42
1731600.00	21.00	4157.98	73.91	3581.40	4533.42
1735200.00	21.00	4285.33	73.91	2989.79	4533.42
1738800.00	21.00	4696.48	73.91	2856.05	4533.42
1742400.00	21.00	4740.52	0.00	2842.45	4533.42
1746000.00	21.00	4828.57	0.00	2577.25	4533.42
1749600.00	21.00	5022.86	0.00	5678.10	4533.42
