#1
double	HDU(8761,11) #T_Aussen	Q_Lueft	Q_Heiz	Raumtemp	Te_gl	Q_el_tot	CO2	Raumfeuchte	Strom	TWW	
27496800	4.2	-1.49	8.50	19.76	7.14	12.34	1220.16	54.87	221.16	2.10	
27500400	4.6	-1.45	8.43	19.75	7.14	13.20	1184.50	54.82	308.75	35.00	
27504000	5.2	-1.39	7.55	19.78	7.14	8.83	1135.07	54.66	327.19	0.70	
27507600	5.7	-1.35	6.26	19.83	7.14	8.10	1075.94	54.38	323.56	0.70	
27511200	6.4	-1.28	4.12	19.91	7.14	7.34	997.82	53.99	314.28	0.70	
27514800	7.6	-1.18	0.00	20.15	7.14	6.58	942.77	53.08	317.14	0.70	
27518400	8.6	-1.10	0.00	20.25	7.14	10.50	903.98	52.61	356.05	11.20	
27522000	9.3	-1.04	0.00	20.37	7.14	6.11	876.64	52.10	346.65	0.70	
27525600	9.3	-1.04	0.00	20.37	7.14	5.50	893.83	51.97	301.72	0.70	
27529200	8.4	-1.10	0.00	20.21	7.14	5.16	905.94	52.32	269.89	0.70	
27532800	8.1	-1.12	1.00	20.10	7.14	5.70	914.47	52.55	252.64	0.70	
27536400	7.9	-1.14	1.32	20.05	7.14	10.74	969.09	52.65	276.85	0.70	
27540000	7.4	-1.19	1.24	20.02	7.14	12.10	1044.02	52.81	344.74	3.50	
27543600	6.9	-1.24	1.85	19.99	7.14	8.69	1096.83	53.01	409.18	3.50	
27547200	6.7	-1.25	2.92	19.95	7.14	8.40	1134.04	53.20	399.96	3.50	
27550800	6.8	-1.25	3.98	19.93	7.14	7.78	1160.27	53.44	371.16	3.50	
27554400	7.2	-1.21	5.12	19.90	7.14	6.75	1178.74	53.56	322.97	1.40	
27558000	7.4	-1.19	6.42	19.88	7.14	5.61	1191.77	53.69	238.60	0.00	
27561600	7.3	-1.20	7.48	19.85	7.22	4.94	1200.94	53.86	158.51	0.00	
27565200	7	-1.23	8.28	19.83	7.22	4.80	1207.41	54.06	117.04	0.00	
27568800	7	-1.23	8.77	19.81	7.22	4.83	1211.97	54.26	105.37	0.00	
27572400	7.4	-1.19	8.99	19.80	7.22	4.88	1215.18	54.47	102.58	0.00	
27576000	7.8	-1.15	9.01	19.79	7.22	5.12	1217.44	54.68	104.84	0.00	
27579600	8.3	-1.11	8.38	19.79	7.22	9.96	1219.03	54.88	125.25	0.00	
27583200	8.8	-1.06	7.16	19.80	7.22	11.23	1220.16	55.07	221.16	2.10	
27586800	11.2	-0.84	5.72	19.85	7.22	11.47	1184.50	55.25	308.75	35.00	
27590400	11.5	-0.81	4.38	19.90	7.22	7.56	1135.07	55.33	327.19	0.70	
27594000	11.7	-0.79	3.44	19.94	7.22	7.02	1075.94	55.40	323.56	0.70	
27597600	12.4	-0.73	0.26	20.06	7.22	6.17	997.82	55.20	314.28	0.70	
27601200	12.1	-0.78	0.00	20.33	7.22	6.58	942.77	54.51	317.14	0.70	
27604800	12.6	-0.76	0.00	20.59	7.22	10.20	903.98	53.85	356.05	11.20	
27608400	12.1	-0.81	0.00	20.68	7.22	6.11	876.64	53.77	346.65	0.70	
27612000	13.7	-0.67	0.00	20.78	7.22	5.50	893.83	53.59	301.72	0.70	
27615600	12.8	-0.77	0.00	20.92	7.22	5.16	905.94	53.27	269.89	0.70	
27619200	12.1	-0.81	0.00	20.71	7.22	5.42	914.47	54.05	252.64	0.70	
27622800	10.5	-0.95	0.00	20.65	7.22	10.17	969.09	54.40	276.85	0.70	
27626400	9.9	-1.01	0.00	20.64	7.22	11.55	1044.02	54.54	344.74	3.50	
27630000	9.8	-1.02	0.00	20.59	7.22	8.15	1096.83	54.78	409.18	3.50	
27633600	9.7	-1.02	0.00	20.50	7.22	7.53	1134.04	55.13	399.96	3.50	
27637200	9.8	-1.00	0.00	20.40	7.22	6.60	1160.27	55.55	371.16	3.50	
27640800	9.6	-1.00	0.00	20.25	7.22	5.25	1178.74	56.14	322.97	1.40	
27644400	9.3	-1.01	0.87	20.12	7.22	3.98	1191.77	56.66	238.60	0.00	
27648000	9.4	-1.00	2.00	20.08	8.14	3.99	1200.94	56.94	174.10	0.00	
27651600	9	-1.04	3.45	20.03	8.14	3.67	1207.41	57.21	133.99	0.00	
27655200	9.2	-1.02	4.39	19.99	8.14	3.61	1211.97	57.44	110.55	0.00	
27658800	9.5	-1.00	5.00	19.97	8.14	3.67	1215.18	57.65	104.18	0.00	
27662400	9.4	-1.00	5.57	19.94	8.14	3.77	1217.44	57.84	102.70	0.00	
27666000	9.3	-1.01	6.01	19.92	8.14	7.74	1219.03	58.03	107.46	0.00	
27669600	9.1	-1.03	6.10	19.91	8.14	8.35	1220.16	58.19	139.41	0.00	
27673200	9.1	-1.03	5.86	19.90	8.14	9.65	1184.50	58.30	221.94	4.90	
27676800	9.1	-1.03	4.45	19.91	8.14	7.45	1135.07	58.27	308.63	4.90	
27680400	9.6	-0.99	1.72	19.98	8.14	8.28	1075.94	58.05	357.89	2.80	
27684000	10	-0.96	0.00	20.16	8.14	8.97	997.82	57.41	388.59	2.80	
27687600	10.4	-0.96	0.00	20.47	8.14	9.55	942.77	56.32	408.94	2.80	
27691200	10.3	-0.98	0.00	20.67	8.14	12.33	903.98	55.60	431.67	2.80	
27694800	10.8	-0.94	0.00	20.80	8.14	7.17	876.64	55.12	422.33	2.80	
27698400	10.3	-0.99	0.00	20.79	8.14	6.05	893.83	55.10	383.83	2.80	
27702000	9.9	-1.01	0.00	20.64	8.14	5.30	905.94	55.51	353.85	7.00	
27705600	9.7	-1.01	0.00	20.46	8.14	5.21	914.47	56.01	348.73	7.00	
27709200	9.3	-1.04	0.00	20.37	8.14	9.90	969.09	56.29	379.31	8.40	
27712800	9.2	-1.05	0.00	20.33	8.14	11.11	1044.02	56.47	436.19	8.40	
27716400	9.4	-1.02	0.00	20.27	8.14	7.69	1096.83	56.72	471.36	8.40	
27720000	9	-1.05	0.00	20.16	8.14	7.14	1134.04	57.15	429.29	1.40	
27723600	9	-1.04	0.62	20.08	8.14	6.51	1160.27	57.50	350.63	1.40	
27727200	8.8	-1.06	2.25	20.03	8.14	5.71	1178.74	57.71	329.81	1.40	
27730800	8.6	-1.08	4.00	19.99	8.14	4.83	1191.77	57.94	277.27	0.00	
27734400	8.6	-1.08	4.97	19.95	8.57	4.84	1200.94	58.17	200.57	0.00	
27738000	8.3	-1.11	6.18	19.91	8.57	4.46	1207.41	58.37	148.04	0.00	
27741600	8.2	-1.12	7.03	19.88	8.57	4.40	1211.97	58.56	116.32	0.00	
27745200	8.4	-1.10	7.65	19.86	8.57	4.47	1215.18	58.75	105.37	0.00	
27748800	7.4	-1.19	8.50	19.82	8.57	4.73	1217.44	58.92	102.76	0.00	
27752400	8	-1.13	8.68	19.81	8.57	8.67	1219.03	59.07	102.99	0.00	
27756000	8	-1.13	8.58	19.80	8.57	9.21	1220.16	59.20	108.83	0.00	
27759600	7.6	-1.17	8.50	19.79	8.57	10.61	1184.50	59.30	156.01	4.90	
27763200	7.9	-1.14	6.85	19.81	8.57	8.19	1135.07	59.24	264.72	4.90	
27766800	8.4	-1.10	4.00	19.88	8.57	8.94	1075.94	59.01	379.67	2.80	
27770400	9.2	-1.02	0.89	19.98	8.57	9.21	997.82	58.68	440.48	2.80	
27774000	10.1	-0.96	0.00	20.24	8.57	9.55	942.77	57.83	488.32	2.80	
27777600	11	-0.89	0.00	20.40	8.57	12.27	903.98	57.38	494.56	2.80	
27781200	12.1	-0.82	0.00	20.69	8.57	7.17	876.64	56.47	401.33	2.80	
27784800	12	-0.82	0.00	20.68	8.57	6.05	893.83	56.62	324.28	2.80	
27788400	11.6	-0.84	0.00	20.56	8.57	5.30	905.94	57.10	288.04	7.00	
27792000	11.2	-0.86	0.00	20.41	8.57	5.21	914.47	57.63	255.37	7.00	
27795600	11	-0.88	0.00	20.36	8.57	9.78	969.09	57.89	265.97	8.40	
27799200	10.9	-0.89	0.00	20.36	8.57	10.98	1044.02	57.97	327.37	8.40	
27802800	11.1	-0.87	0.00	20.34	8.57	7.69	1096.83	58.09	383.00	8.40	
27806400	10.6	-0.91	0.00	20.26	8.57	7.14	1134.04	58.40	368.31	1.40	
27810000	10.1	-0.94	0.00	20.14	8.57	6.34	1160.27	58.89	342.54	1.40	
27813600	9.5	-1.00	1.32	20.07	8.57	5.44	1178.74	59.23	303.75	1.40	
27817200	9.5	-1.00	2.95	20.03	8.57	4.51	1191.77	59.49	223.66	0.00	
27820800	9.6	-0.99	4.19	19.99	8.79	3.89	1200.94	59.72	158.51	0.00	
27824400	9.6	-0.99	5.03	19.96	8.79	3.72	1207.41	59.91	117.04	0.00	
27828000	9.8	-0.97	5.54	19.94	8.79	3.72	1211.97	60.03	105.37	0.00	
27831600	9.7	-0.98	6.01	19.92	8.79	3.88	1215.18	60.11	102.58	0.00	
27835200	9.9	-0.96	6.14	19.91	8.79	4.17	1217.44	60.14	104.84	0.00	
27838800	10.1	-0.94	5.56	19.91	8.79	8.93	1219.03	60.15	125.25	0.00	
27842400	10.1	-0.94	4.61	19.91	8.79	10.37	1220.16	60.14	221.16	2.10	
27846000	10.2	-0.93	4.21	19.92	8.79	11.20	1184.50	60.10	308.75	35.00	
27849600	10.1	-0.94	3.96	19.93	8.79	7.51	1135.07	60.01	327.19	0.70	
27853200	10	-0.95	3.35	19.96	8.79	7.06	1075.94	59.84	323.56	0.70	
27856800	10	-0.95	2.35	20.00	8.79	6.72	997.82	59.60	314.28	0.70	
27860400	10.5	-0.90	0.77	20.05	8.79	6.78	942.77	59.34	317.14	0.70	
27864000	10.7	-0.89	0.00	20.11	8.79	10.34	903.98	59.04	356.05	11.20	
27867600	10.4	-0.91	0.00	20.12	8.79	6.11	876.64	58.94	346.65	0.70	
27871200	10.2	-0.93	0.26	20.10	8.79	5.57	893.83	59.06	301.72	0.70	
27874800	9.8	-0.97	1.50	20.07	8.79	5.56	905.94	59.20	269.89	0.70	
27878400	9.5	-1.00	2.45	20.03	8.79	6.08	914.47	59.39	252.64	0.70	
27882000	9.6	-0.99	2.10	20.01	8.79	10.80	969.09	59.56	276.85	0.70	
27885600	9.9	-0.96	1.24	20.01	8.79	11.88	1044.02	59.70	344.74	3.50	
27889200	9.6	-0.99	1.30	20.00	8.79	8.50	1096.83	59.87	409.18	3.50	
27892800	9.3	-1.01	1.95	19.99	8.79	8.06	1134.04	60.06	399.96	3.50	
27896400	7.7	-1.16	3.32	19.95	8.79	7.56	1160.27	60.22	371.16	3.50	
27900000	6.7	-1.25	5.00	19.91	8.79	6.74	1178.74	60.33	322.97	1.40	
27903600	6.4	-1.28	6.76	19.87	8.79	5.77	1191.77	60.44	238.60	0.00	
27907200	5.7	-1.35	8.26	19.83	9.01	5.30	1200.94	60.53	158.51	0.00	
27910800	6.4	-1.28	8.87	19.81	9.01	5.03	1207.41	60.59	117.04	0.00	
27914400	6.5	-1.27	9.36	19.79	9.01	5.05	1211.97	60.64	105.37	0.00	
27918000	6.3	-1.29	9.76	19.77	9.01	5.21	1215.18	60.68	102.58	0.00	
27921600	5.7	-1.35	10.20	19.74	9.01	5.67	1217.44	60.71	104.84	0.00	
27925200	6.3	-1.29	9.56	19.74	9.01	10.64	1219.03	60.68	125.25	0.00	
27928800	6.5	-1.27	8.62	19.75	9.01	12.01	1220.16	60.63	221.16	2.10	
27932400	6	-1.32	8.41	19.75	9.01	12.97	1184.50	60.53	308.75	35.00	
27936000	5.9	-1.33	8.10	19.76	9.01	8.95	1135.07	60.38	327.19	0.70	
27939600	6.4	-1.28	6.60	19.81	9.01	8.16	1075.94	60.04	323.56	0.70	
27943200	7	-1.23	4.51	19.89	9.01	7.43	997.82	59.61	314.28	0.70	
27946800	7.2	-1.21	2.04	19.98	9.01	7.18	942.77	59.18	317.14	0.70	
27950400	8.3	-1.11	0.09	20.06	9.01	10.55	903.98	58.85	356.05	11.20	
27954000	8.1	-1.13	0.00	20.11	9.01	6.11	876.64	58.53	346.65	0.70	
27957600	7.9	-1.14	0.28	20.09	9.01	5.58	893.83	58.56	301.72	0.70	
27961200	8.1	-1.12	1.85	20.05	9.01	5.69	905.94	58.62	269.89	0.70	
27964800	7.9	-1.14	3.23	20.00	9.01	6.34	914.47	58.67	252.64	0.70	
27968400	7.4	-1.19	3.28	19.97	9.01	11.35	969.09	58.70	276.85	0.70	
27972000	6.7	-1.25	3.05	19.94	9.01	12.70	1044.02	58.76	344.74	3.50	
27975600	6.8	-1.25	3.38	19.92	9.01	9.15	1096.83	58.76	409.18	3.50	
27979200	6.6	-1.26	4.17	19.90	9.01	8.77	1134.04	58.77	399.96	3.50	
27982800	6.3	-1.29	5.18	19.88	9.01	8.16	1160.27	58.80	371.16	3.50	
27986400	6.1	-1.31	6.48	19.85	9.01	7.22	1178.74	58.87	322.97	1.40	
27990000	6.3	-1.29	7.78	19.82	9.01	6.09	1191.77	58.94	238.60	0.00	
27993600	6.6	-1.26	8.67	19.80	8.50	5.35	1200.94	59.02	158.51	0.00	
27997200	7	-1.23	9.14	19.79	8.50	5.06	1207.41	59.12	117.04	0.00	
28000800	7.3	-1.20	9.40	19.78	8.50	4.99	1211.97	59.18	105.37	0.00	
28004400	7.3	-1.20	9.58	19.77	8.50	5.06	1215.18	59.26	102.58	0.00	
28008000	7.1	-1.22	9.65	19.76	8.50	5.37	1217.44	59.34	104.84	0.00	
28011600	7.1	-1.22	9.10	19.76	8.50	10.36	1219.03	59.39	125.25	0.00	
28015200	7	-1.23	8.23	19.76	8.50	11.81	1220.16	59.40	221.16	2.10	
28018800	7.1	-1.22	7.86	19.77	8.50	12.64	1184.50	59.38	308.75	35.00	
28022400	7.1	-1.22	7.26	19.79	8.50	8.60	1135.07	59.26	327.19	0.70	
28026000	7.5	-1.18	4.98	19.87	8.50	7.61	1075.94	58.92	323.56	0.70	
28029600	8	-1.13	1.69	19.99	8.50	6.58	997.82	58.39	314.28	0.70	
28033200	8.4	-1.11	0.00	20.23	8.50	6.58	942.77	57.50	317.14	0.70	
28036800	8.8	-1.11	0.00	20.52	8.50	10.48	903.98	56.42	356.05	11.20	
28040400	9	-1.08	0.00	20.50	8.50	6.11	876.64	56.42	346.65	0.70	
28044000	9.4	-1.04	0.00	20.49	8.50	5.50	893.83	56.43	301.72	0.70	
28047600	8.4	-1.11	0.00	20.31	8.50	5.16	905.94	56.96	269.89	0.70	
28051200	8.1	-1.12	0.38	20.13	8.50	5.52	914.47	57.52	252.64	0.70	
28054800	7.8	-1.15	0.88	20.08	8.50	10.62	969.09	57.73	276.85	0.70	
28058400	7.6	-1.17	0.94	20.04	8.50	11.99	1044.02	57.95	344.74	3.50	
28062000	7	-1.23	1.73	20.00	8.50	8.65	1096.83	58.12	409.18	3.50	
28065600	6.7	-1.25	2.92	19.96	8.50	8.40	1134.04	58.27	399.96	3.50	
28069200	6.7	-1.25	4.10	19.92	8.50	7.82	1160.27	58.47	371.16	3.50	
28072800	6.4	-1.28	5.58	19.89	8.50	6.93	1178.74	58.62	322.97	1.40	
28076400	6.3	-1.29	7.10	19.85	8.50	5.89	1191.77	58.76	238.60	0.00	
28080000	6.4	-1.28	8.22	19.83	8.32	5.23	1200.94	58.89	158.51	0.00	
28083600	5.7	-1.35	9.22	19.79	8.32	5.20	1207.41	59.00	117.04	0.00	
28087200	5.9	-1.33	9.75	19.77	8.32	5.23	1211.97	59.07	105.37	0.00	
28090800	6.2	-1.30	10.06	19.75	8.32	5.31	1215.18	59.17	102.58	0.00	
28094400	6.5	-1.27	10.21	19.74	8.32	5.60	1217.44	59.26	104.84	0.00	
28098000	6.7	-1.25	9.64	19.74	8.32	10.59	1219.03	59.32	125.25	0.00	
28101600	7	-1.23	8.60	19.75	8.32	11.92	1220.16	59.35	221.16	2.10	
28105200	7.4	-1.19	8.20	19.75	8.32	12.69	1184.50	59.37	308.75	35.00	
28108800	7.1	-1.22	8.01	19.76	8.32	8.82	1135.07	59.33	327.19	0.70	
28112400	7.1	-1.22	7.37	19.79	8.32	8.34	1075.94	59.23	323.56	0.70	
28116000	7.1	-1.22	6.30	19.84	8.32	7.95	997.82	59.03	314.28	0.70	
28119600	7.4	-1.19	4.75	19.89	8.32	7.96	942.77	58.80	317.14	0.70	
28123200	7.5	-1.18	3.73	19.93	8.32	11.66	903.98	58.57	356.05	11.20	
28126800	7.4	-1.19	3.74	19.94	8.32	7.19	876.64	58.44	346.65	0.70	
28130400	7.3	-1.20	4.19	19.94	8.32	6.72	893.83	58.43	301.72	0.70	
28134000	7.2	-1.21	5.36	19.91	8.32	6.73	905.94	58.50	269.89	0.70	
28137600	7	-1.23	6.21	19.88	8.32	7.25	914.47	58.57	252.64	0.70	
28141200	6.9	-1.24	5.82	19.86	8.32	12.16	969.09	58.64	276.85	0.70	
28144800	7.2	-1.21	4.97	19.86	8.32	13.21	1044.02	58.71	344.74	3.50	
28148400	6.9	-1.24	4.98	19.85	8.32	9.62	1096.83	58.79	409.18	3.50	
28152000	7	-1.23	5.42	19.84	8.32	9.13	1134.04	58.87	399.96	3.50	
28155600	7.2	-1.21	6.11	19.83	8.32	8.39	1160.27	58.97	371.16	3.50	
28159200	7.2	-1.21	7.10	19.82	8.32	7.33	1178.74	59.06	322.97	1.40	
28162800	7.2	-1.21	8.28	19.80	8.32	6.17	1191.77	59.15	238.60	0.00	
28166400	6.9	-1.24	9.33	19.78	8.02	5.52	1200.94	59.25	158.51	0.00	
28170000	6.7	-1.25	9.79	19.76	8.02	5.28	1207.41	59.31	117.04	0.00	
28173600	6.6	-1.26	10.25	19.75	8.02	5.31	1211.97	59.36	105.37	0.00	
28177200	6.4	-1.28	10.57	19.73	8.02	5.45	1215.18	59.39	102.58	0.00	
28180800	6.7	-1.25	10.50	19.73	8.02	5.66	1217.44	59.37	104.84	0.00	
28184400	6.5	-1.27	9.86	19.73	8.02	10.69	1219.03	59.33	125.25	0.00	
28188000	6.6	-1.26	8.92	19.73	8.02	12.08	1220.16	59.27	221.16	2.10	
28191600	7	-1.23	8.30	19.75	8.02	12.78	1184.50	59.14	308.75	35.00	
28195200	6.8	-1.25	7.86	19.76	8.02	8.80	1135.07	58.95	327.19	0.70	
28198800	6.9	-1.24	7.29	19.79	8.02	8.33	1075.94	58.72	323.56	0.70	
28202400	6.8	-1.25	6.39	19.83	8.02	8.00	997.82	58.39	314.28	0.70	
28206000	7.1	-1.22	3.06	19.94	8.02	7.48	942.77	57.86	317.14	0.70	
28209600	7.4	-1.19	1.33	20.01	8.02	10.98	903.98	57.46	356.05	11.20	
28213200	7.6	-1.17	0.92	20.05	8.02	6.37	876.64	57.16	346.65	0.70	
28216800	7.7	-1.16	1.39	20.05	8.02	5.90	893.83	57.04	301.72	0.70	
28220400	7.6	-1.17	2.93	20.01	8.02	6.01	905.94	57.01	269.89	0.70	
28224000	6.3	-1.29	4.78	19.94	8.02	6.86	914.47	57.06	252.64	0.70	
28227600	6.6	-1.26	4.69	19.91	8.02	11.86	969.09	57.08	276.85	0.70	
28231200	6.7	-1.25	4.19	19.89	8.02	13.04	1044.02	57.10	344.74	3.50	
28234800	6.7	-1.25	4.53	19.87	8.02	9.50	1096.83	57.13	409.18	3.50	
28238400	6.7	-1.25	5.57	19.84	8.02	9.19	1134.04	57.20	399.96	3.50	
28242000	6.8	-1.25	6.79	19.81	8.02	8.62	1160.27	57.27	371.16	3.50	
28245600	6.8	-1.25	7.86	19.79	8.02	7.58	1178.74	57.28	322.97	1.40	
28249200	7	-1.23	8.74	19.78	8.02	6.32	1191.77	57.26	238.60	0.00	
28252800	6.9	-1.24	9.15	19.77	7.60	6.16	1200.94	57.24	174.10	0.00	
28256400	6.8	-1.25	9.87	19.75	7.60	5.65	1207.41	57.23	133.99	0.00	
28260000	6.9	-1.24	10.33	19.74	7.60	5.47	1211.97	57.19	110.55	0.00	
28263600	6.7	-1.25	10.62	19.73	7.60	5.48	1215.18	57.13	104.18	0.00	
28267200	5.7	-1.35	11.15	19.71	7.60	5.69	1217.44	57.08	102.70	0.00	
28270800	4.4	-1.47	11.90	19.68	7.60	10.29	1219.03	57.07	107.46	0.00	
28274400	4	-1.50	12.05	19.66	7.60	10.97	1220.16	57.05	139.41	0.00	
28278000	3.8	-1.52	11.79	19.65	7.60	12.30	1184.50	56.96	221.94	4.90	
28281600	3.9	-1.51	10.38	19.67	7.60	9.62	1135.07	56.75	308.63	4.90	
28285200	4.3	-1.48	7.06	19.75	7.60	10.08	1075.94	56.27	357.89	2.80	
28288800	5	-1.41	3.16	19.88	7.60	9.97	997.82	55.63	388.59	2.80	
28292400	4.9	-1.42	1.83	19.93	7.60	10.13	942.77	55.19	408.94	2.80	
28296000	5.1	-1.40	0.92	19.99	7.60	13.01	903.98	54.75	431.67	2.80	
28299600	4.4	-1.47	1.53	20.01	7.60	7.66	876.64	54.41	422.33	2.80	
28303200	4.7	-1.44	2.57	19.99	7.60	6.86	893.83	54.23	383.83	2.80	
28306800	4.4	-1.47	4.67	19.94	7.60	6.80	905.94	54.17	353.85	7.00	
28310400	3.9	-1.51	6.55	19.87	7.60	7.34	914.47	54.15	348.73	7.00	
28314000	3.2	-1.58	6.90	19.83	7.60	12.66	969.09	54.08	379.31	8.40	
28317600	2.8	-1.62	7.01	19.79	7.60	13.95	1044.02	54.05	436.19	8.40	
28321200	2.8	-1.62	7.29	19.77	7.60	10.14	1096.83	53.98	471.36	8.40	
28324800	2.7	-1.62	8.18	19.74	7.60	9.90	1134.04	53.93	429.29	1.40	
28328400	3	-1.60	9.09	19.72	7.60	9.39	1160.27	53.89	350.63	1.40	
28332000	2.8	-1.62	10.32	19.69	7.60	8.56	1178.74	53.85	329.81	1.40	
28335600	2.5	-1.64	11.73	19.66	7.60	7.70	1191.77	53.86	277.27	0.00	
28339200	2.2	-1.67	12.42	19.64	6.66	7.71	1200.94	53.85	200.57	0.00	
28342800	2	-1.69	13.50	19.61	6.66	7.38	1207.41	53.85	148.04	0.00	
28346400	2	-1.69	14.00	19.59	6.66	7.24	1211.97	53.80	116.32	0.00	
28350000	1.9	-1.70	14.49	19.57	6.66	7.33	1215.18	53.78	105.37	0.00	
28353600	1.6	-1.73	14.93	19.55	6.66	7.47	1217.44	53.75	102.76	0.00	
28357200	1.6	-1.73	15.21	19.54	6.66	11.99	1219.03	53.71	102.99	0.00	
28360800	1.9	-1.70	15.07	19.53	6.66	12.43	1220.16	53.66	108.83	0.00	
28364400	1.8	-1.71	14.68	19.53	6.66	13.68	1184.50	53.55	156.01	4.90	
28368000	1.8	-1.71	13.43	19.54	6.66	10.89	1135.07	53.37	264.72	4.90	
28371600	1.9	-1.70	11.70	19.58	6.66	11.86	1075.94	53.09	379.67	2.80	
28375200	2	-1.69	9.90	19.63	6.66	12.38	997.82	52.73	440.48	2.80	
28378800	2.3	-1.66	8.16	19.69	6.66	12.34	942.77	52.36	488.32	2.80	
28382400	2.4	-1.65	7.74	19.73	6.66	15.56	903.98	52.06	494.56	2.80	
28386000	2.3	-1.66	8.34	19.74	6.66	10.02	876.64	51.86	401.33	2.80	
28389600	2.5	-1.64	9.28	19.72	6.66	9.20	893.83	51.79	324.28	2.80	
28393200	2.3	-1.66	10.86	19.68	6.66	9.02	905.94	51.79	288.04	7.00	
28396800	2.1	-1.68	12.62	19.62	6.66	9.55	914.47	51.85	255.37	7.00	
28400400	1.8	-1.71	12.93	19.58	6.66	14.95	969.09	51.91	265.97	8.40	
28404000	1.9	-1.70	12.61	19.56	6.66	16.02	1044.02	51.95	327.37	8.40	
28407600	1.8	-1.71	12.91	19.54	6.66	12.16	1096.83	51.99	383.00	8.40	
28411200	1.8	-1.71	12.83	19.54	6.66	11.59	1134.04	51.95	368.31	1.40	
28414800	1.6	-1.73	13.48	19.53	6.66	11.05	1160.27	51.95	342.54	1.40	
28418400	1.2	-1.76	14.54	19.52	6.66	10.22	1178.74	51.96	303.75	1.40	
28422000	1.4	-1.75	15.56	19.50	6.66	9.18	1191.77	51.97	223.66	0.00	
28425600	1.4	-1.75	16.13	19.49	5.25	8.42	1200.94	51.95	158.51	0.00	
28429200	1.3	-1.75	16.65	19.48	5.25	8.22	1207.41	51.96	117.04	0.00	
28432800	1.6	-1.73	16.81	19.47	5.25	8.11	1211.97	51.94	105.37	0.00	
28436400	1.8	-1.71	16.87	19.47	5.25	8.12	1215.18	51.92	102.58	0.00	
28440000	2	-1.69	16.60	19.47	5.25	8.26	1217.44	51.88	104.84	0.00	
28443600	2.4	-1.65	15.75	19.48	5.25	13.41	1219.03	51.83	125.25	0.00	
28447200	2.8	-1.62	14.37	19.50	5.25	14.54	1220.16	51.75	221.16	2.10	
28450800	2.7	-1.62	13.80	19.52	5.25	15.32	1184.50	51.64	308.75	35.00	
28454400	2.6	-1.63	13.45	19.53	5.25	11.03	1135.07	51.50	327.19	0.70	
28458000	2.6	-1.63	12.78	19.57	5.25	10.50	1075.94	51.28	323.56	0.70	
28461600	2.4	-1.65	11.85	19.61	5.25	10.14	997.82	51.00	314.28	0.70	
28465200	2.6	-1.63	10.28	19.66	5.25	10.06	942.77	50.70	317.14	0.70	
28468800	2.6	-1.63	9.37	19.70	5.25	14.13	903.98	50.45	356.05	11.20	
28472400	2.8	-1.62	9.32	19.71	5.25	9.25	876.64	50.25	346.65	0.70	
28476000	3.1	-1.59	9.56	19.72	5.25	8.69	893.83	50.16	301.72	0.70	
28479600	3.2	-1.58	10.50	19.69	5.25	8.66	905.94	50.14	269.89	0.70	
28483200	3.2	-1.58	11.13	19.67	5.25	9.12	914.47	50.12	252.64	0.70	
28486800	3.2	-1.58	10.77	19.65	5.25	14.30	969.09	50.13	276.85	0.70	
28490400	3.4	-1.56	9.76	19.66	5.25	15.27	1044.02	50.13	344.74	3.50	
28494000	3.3	-1.57	9.72	19.65	5.25	11.37	1096.83	50.14	409.18	3.50	
28497600	3.4	-1.56	10.07	19.65	5.25	10.86	1134.04	50.15	399.96	3.50	
28501200	3.1	-1.59	10.81	19.64	5.25	10.21	1160.27	50.21	371.16	3.50	
28504800	2.9	-1.61	11.80	19.62	5.25	9.21	1178.74	50.27	322.97	1.40	
28508400	2.8	-1.62	13.16	19.60	5.25	8.18	1191.77	50.36	238.60	0.00	
28512000	2.9	-1.61	13.98	19.58	4.37	7.46	1200.94	50.44	158.51	0.00	
28515600	2.8	-1.62	14.56	19.57	4.37	7.27	1207.41	50.52	117.04	0.00	
28519200	2.9	-1.61	14.95	19.55	4.37	7.27	1211.97	50.60	105.37	0.00	
28522800	2.8	-1.62	15.23	19.54	4.37	7.40	1215.18	50.68	102.58	0.00	
28526400	2.9	-1.61	15.38	19.53	4.37	7.70	1217.44	50.75	104.84	0.00	
28530000	2.9	-1.61	14.70	19.53	4.37	12.94	1219.03	50.79	125.25	0.00	
28533600	3	-1.60	13.67	19.54	4.37	14.26	1220.16	50.83	221.16	2.10	
28537200	3.1	-1.59	13.38	19.54	4.37	15.09	1184.50	50.83	308.75	35.00	
28540800	2.9	-1.61	13.56	19.54	4.37	11.02	1135.07	50.81	327.19	0.70	
28544400	3.1	-1.59	13.31	19.55	4.37	10.61	1075.94	50.70	323.56	0.70	
28548000	3.3	-1.57	12.35	19.59	4.37	10.20	997.82	50.49	314.28	0.70	
28551600	3.4	-1.56	10.85	19.64	4.37	10.17	942.77	50.25	317.14	0.70	
28555200	3.6	-1.54	9.34	19.69	4.37	13.95	903.98	50.00	356.05	11.20	
28558800	3.6	-1.54	9.37	19.71	4.37	9.19	876.64	49.86	346.65	0.70	
28562400	3.8	-1.52	10.14	19.70	4.37	8.81	893.83	49.87	301.72	0.70	
28566000	3.6	-1.54	10.96	19.68	4.37	8.77	905.94	49.90	269.89	0.70	
28569600	3.6	-1.54	11.62	19.65	4.37	9.24	914.47	49.95	252.64	0.70	
